,State,County,IXP_Count,Regional Electricity Demand,Utility Annual Energy Savings (MWh),SAIFI Major Events,CAIDI w/o Major Events,CAIDI w/ Major Events,Commercial Generation Rank,Total Generation Rank
1133,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1134,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1135,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1136,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1137,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1138,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1139,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1140,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1141,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1142,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1143,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1144,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1145,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1146,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1147,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1148,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1149,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1150,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1151,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1152,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1153,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1154,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1155,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1156,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1157,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1158,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1159,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1160,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1161,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1162,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1163,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1164,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1165,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1166,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1167,GA,Fulton County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1168,GA,Dekalb County,5,Low,Low,Moderate,100.8,185.2,Unknown,Unknown
1169,HI,Honolulu County,3,Unknown,Low,Moderate,106.3,275.1,High,Low
1170,HI,Honolulu County,3,Unknown,Low,Moderate,106.3,275.1,High,Low
1171,HI,Honolulu County,3,Unknown,Low,Moderate,106.3,275.1,High,Low
1172,HI,Honolulu County,3,Unknown,Moderate,Moderate,106.3,275.1,High,Low
1173,HI,Honolulu County,3,Unknown,Moderate,Moderate,106.3,275.1,High,Low
1174,HI,Honolulu County,3,Unknown,Moderate,Moderate,106.3,275.1,High,Low
1175,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1176,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1177,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1178,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1179,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1180,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1181,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1182,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1183,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1184,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1185,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1186,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1187,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1188,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1189,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1190,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1191,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1192,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1193,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1194,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1195,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1196,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1197,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1198,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1199,IA,Polk County,4,High,Moderate,Low,99.3,115.7,Moderate,Moderate
1200,IA,Unknown,4,High,Moderate,Low,99.3,115.7,Moderate,Moderate
1201,IA,Scott County,4,High,Moderate,Low,99.3,115.7,Moderate,Moderate
1202,IA,Woodbury County,4,High,Moderate,Low,99.3,115.7,Moderate,Moderate
1203,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1204,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1205,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1206,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1207,IA,Polk County,4,High,High,Low,99.3,115.7,Moderate,Moderate
1208,IA,Unknown,4,High,High,Low,99.3,115.7,Moderate,Moderate
1209,IA,Scott County,4,High,High,Low,99.3,115.7,Moderate,Moderate
1210,IA,Woodbury County,4,High,High,Low,99.3,115.7,Moderate,Moderate
1211,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1212,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1213,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1214,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1215,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1216,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1217,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1218,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1219,IA,Polk County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1220,IA,Unknown,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1221,IA,Scott County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1222,IA,Woodbury County,4,High,Low,Low,99.3,115.7,Moderate,Moderate
1223,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1224,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1225,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1226,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1227,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1228,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1229,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1230,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1231,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1232,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1233,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1234,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1235,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1236,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1237,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1238,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1239,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1240,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1241,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1242,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1243,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1244,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1245,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1246,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1247,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1248,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1249,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1250,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1251,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1252,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1253,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1254,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1255,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1256,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1257,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1258,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1259,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1260,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1261,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1262,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1263,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1264,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1265,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1266,IL,Cook County,11,High,Low,Low,92.9,249.2,High,High
1267,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1268,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1269,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1270,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1271,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1272,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1273,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1274,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1275,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1276,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1277,IL,Cook County,11,High,High,Low,92.9,249.2,High,High
1278,IN,Marion County,1,High,High,Moderate,116.6,314.8,Moderate,Moderate
1279,IN,Marion County,1,High,Moderate,Moderate,116.6,314.8,Moderate,Moderate
1280,IN,Marion County,1,High,High,Moderate,116.6,314.8,Moderate,Moderate
1281,IN,Marion County,1,High,High,Moderate,116.6,314.8,Moderate,Moderate
1282,IN,Marion County,1,High,Low,Moderate,116.6,314.8,Moderate,Moderate
1283,IN,Marion County,1,High,Moderate,Moderate,116.6,314.8,Moderate,Moderate
1284,IN,Marion County,1,High,Low,Moderate,116.6,314.8,Moderate,Moderate
1285,IN,Marion County,1,High,Moderate,Moderate,116.6,314.8,Moderate,Moderate
1286,KS,Wyandotte County,1,Moderate,Unknown,Moderate,101.9,214.9,Unknown,Unknown
1287,KY,Unknown,1,Unknown,Low,Moderate,122.9,456.3,Unknown,Unknown
1288,KY,Unknown,1,Unknown,Low,Moderate,122.9,456.3,Unknown,Unknown
1289,KY,Unknown,1,Unknown,Moderate,Moderate,122.9,456.3,Unknown,Unknown
1290,KY,Unknown,1,Unknown,Low,Moderate,122.9,456.3,Unknown,Unknown
1291,KY,Unknown,1,Unknown,Low,Moderate,122.9,456.3,Unknown,Unknown
1292,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1293,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1294,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1295,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1296,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1297,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1298,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1299,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1300,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1301,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1302,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1303,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1304,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1305,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1306,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1307,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1308,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1309,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1310,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1311,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1312,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1313,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1314,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1315,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1316,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1317,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1318,MA,Hampden County,4,Low,High,Moderate,105.4,245.4,High,Low
1319,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1320,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1321,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1322,MA,Hampden County,4,Low,High,Moderate,105.4,245.4,High,Low
1323,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1324,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1325,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1326,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1327,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1328,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1329,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1330,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1331,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1332,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1333,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1334,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1335,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1336,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1337,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1338,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1339,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1340,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1341,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1342,MA,Hampden County,4,Low,High,Moderate,105.4,245.4,High,Low
1343,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1344,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1345,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1346,MA,Hampden County,4,Low,High,Moderate,105.4,245.4,High,Low
1347,MA,Suffolk County,4,Low,High,Moderate,105.4,245.4,High,Low
1348,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1349,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1350,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1351,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1352,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1353,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1354,MA,Hampden County,4,Low,Low,Moderate,105.4,245.4,High,Low
1355,MA,Suffolk County,4,Low,Low,Moderate,105.4,245.4,High,Low
1356,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1357,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1358,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1359,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1360,MD,Baltimore City County,2,High,Moderate,Low,95.1,180.7,High,Low
1361,MD,Anne Arundel County,2,High,Moderate,Low,95.1,180.7,High,Low
1362,MD,Baltimore City County,2,High,Moderate,Low,95.1,180.7,High,Low
1363,MD,Anne Arundel County,2,High,Moderate,Low,95.1,180.7,High,Low
1364,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1365,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1366,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1367,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1368,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1369,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1370,MD,Baltimore City County,2,High,High,Low,95.1,180.7,High,Low
1371,MD,Anne Arundel County,2,High,High,Low,95.1,180.7,High,Low
1372,MD,Baltimore City County,2,High,Moderate,Low,95.1,180.7,High,Low
1373,MD,Anne Arundel County,2,High,Moderate,Low,95.1,180.7,High,Low
1374,MD,Baltimore City County,2,High,Moderate,Low,95.1,180.7,High,Low
1375,MD,Anne Arundel County,2,High,Moderate,Low,95.1,180.7,High,Low
1376,ME,Cumberland County,1,Low,Moderate,High,125.0,562.2,Unknown,Unknown
1377,MI,Isabella County,3,High,Low,Moderate,176.7,723.5,High,High
1378,MI,Wayne County,3,High,Low,Moderate,176.7,723.5,High,High
1379,MI,Kent County,3,High,Low,Moderate,176.7,723.5,High,High
1380,MI,Isabella County,3,High,Low,Moderate,176.7,723.5,High,High
1381,MI,Wayne County,3,High,Low,Moderate,176.7,723.5,High,High
1382,MI,Kent County,3,High,Low,Moderate,176.7,723.5,High,High
1383,MI,Isabella County,3,High,Low,Moderate,176.7,723.5,High,High
1384,MI,Wayne County,3,High,Low,Moderate,176.7,723.5,High,High
1385,MI,Kent County,3,High,Low,Moderate,176.7,723.5,High,High
1386,MI,Isabella County,3,High,High,Moderate,176.7,723.5,High,High
1387,MI,Wayne County,3,High,High,Moderate,176.7,723.5,High,High
1388,MI,Kent County,3,High,High,Moderate,176.7,723.5,High,High
1389,MI,Isabella County,3,High,High,Moderate,176.7,723.5,High,High
1390,MI,Wayne County,3,High,High,Moderate,176.7,723.5,High,High
1391,MI,Kent County,3,High,High,Moderate,176.7,723.5,High,High
1392,MI,Isabella County,3,High,Low,Moderate,176.7,723.5,High,High
1393,MI,Wayne County,3,High,Low,Moderate,176.7,723.5,High,High
1394,MI,Kent County,3,High,Low,Moderate,176.7,723.5,High,High
1395,MI,Isabella County,3,High,Low,Moderate,176.7,723.5,High,High
1396,MI,Wayne County,3,High,Low,Moderate,176.7,723.5,High,High
