,Region,State,Annual_Region_Demand_MWh
7072,MIDW,IL,1920121.7726027397
7073,MIDW,IN,1920121.7726027397
7074,MIDW,IA,1920121.7726027397
7075,MIDW,MI,1920121.7726027397
7076,MIDW,MN,1920121.7726027397
7077,MIDW,OH,1920121.7726027397
7078,MIDW,WI,1920121.7726027397
7079,MIDW,IL,1920121.7726027397
7080,MIDW,IN,1920121.7726027397
7081,MIDW,IA,1920121.7726027397
7082,MIDW,MI,1920121.7726027397
7083,MIDW,MN,1920121.7726027397
7084,MIDW,OH,1920121.7726027397
7085,MIDW,WI,1920121.7726027397
7086,MIDW,IL,1920121.7726027397
7087,MIDW,IN,1920121.7726027397
7088,MIDW,IA,1920121.7726027397
7089,MIDW,MI,1920121.7726027397
7090,MIDW,MN,1920121.7726027397
7091,MIDW,OH,1920121.7726027397
7092,MIDW,WI,1920121.7726027397
7093,MIDW,IL,1920121.7726027397
7094,MIDW,IN,1920121.7726027397
7095,MIDW,IA,1920121.7726027397
7096,MIDW,MI,1920121.7726027397
7097,MIDW,MN,1920121.7726027397
7098,MIDW,OH,1920121.7726027397
7099,MIDW,WI,1920121.7726027397
7100,MIDW,IL,1920121.7726027397
7101,MIDW,IN,1920121.7726027397
7102,MIDW,IA,1920121.7726027397
7103,MIDW,MI,1920121.7726027397
7104,MIDW,MN,1920121.7726027397
7105,MIDW,OH,1920121.7726027397
7106,MIDW,WI,1920121.7726027397
7107,MIDW,IL,1920121.7726027397
7108,MIDW,IN,1920121.7726027397
7109,MIDW,IA,1920121.7726027397
7110,MIDW,MI,1920121.7726027397
7111,MIDW,MN,1920121.7726027397
7112,MIDW,OH,1920121.7726027397
7113,MIDW,WI,1920121.7726027397
7114,MIDW,IL,1920121.7726027397
7115,MIDW,IN,1920121.7726027397
7116,MIDW,IA,1920121.7726027397
7117,MIDW,MI,1920121.7726027397
7118,MIDW,MN,1920121.7726027397
7119,MIDW,OH,1920121.7726027397
7120,MIDW,WI,1920121.7726027397
7121,MIDW,IL,1920121.7726027397
7122,MIDW,IN,1920121.7726027397
7123,MIDW,IA,1920121.7726027397
7124,MIDW,MI,1920121.7726027397
7125,MIDW,MN,1920121.7726027397
7126,MIDW,OH,1920121.7726027397
7127,MIDW,WI,1920121.7726027397
7128,MIDW,IL,1920121.7726027397
7129,MIDW,IN,1920121.7726027397
7130,MIDW,IA,1920121.7726027397
7131,MIDW,MI,1920121.7726027397
7132,MIDW,MN,1920121.7726027397
7133,MIDW,OH,1920121.7726027397
7134,MIDW,WI,1920121.7726027397
7135,MIDW,IL,1920121.7726027397
7136,MIDW,IN,1920121.7726027397
7137,MIDW,IA,1920121.7726027397
7138,MIDW,MI,1920121.7726027397
7139,MIDW,MN,1920121.7726027397
7140,MIDW,OH,1920121.7726027397
7141,MIDW,WI,1920121.7726027397
7142,MIDW,IL,1920121.7726027397
7143,MIDW,IN,1920121.7726027397
7144,MIDW,IA,1920121.7726027397
7145,MIDW,MI,1920121.7726027397
7146,MIDW,MN,1920121.7726027397
7147,MIDW,OH,1920121.7726027397
7148,MIDW,WI,1920121.7726027397
7149,MIDW,IL,1920121.7726027397
7150,MIDW,IN,1920121.7726027397
7151,MIDW,IA,1920121.7726027397
7152,MIDW,MI,1920121.7726027397
7153,MIDW,MN,1920121.7726027397
7154,MIDW,OH,1920121.7726027397
7155,MIDW,WI,1920121.7726027397
7156,MIDW,IL,1920121.7726027397
7157,MIDW,IN,1920121.7726027397
7158,MIDW,IA,1920121.7726027397
7159,MIDW,MI,1920121.7726027397
7160,MIDW,MN,1920121.7726027397
7161,MIDW,OH,1920121.7726027397
7162,MIDW,WI,1920121.7726027397
7163,MIDW,IL,1920121.7726027397
7164,MIDW,IN,1920121.7726027397
7165,MIDW,IA,1920121.7726027397
7166,MIDW,MI,1920121.7726027397
7167,MIDW,MN,1920121.7726027397
7168,MIDW,OH,1920121.7726027397
7169,MIDW,WI,1920121.7726027397
7170,MIDW,IL,1920121.7726027397
7171,MIDW,IN,1920121.7726027397
7172,MIDW,IA,1920121.7726027397
7173,MIDW,MI,1920121.7726027397
7174,MIDW,MN,1920121.7726027397
7175,MIDW,OH,1920121.7726027397
7176,MIDW,WI,1920121.7726027397
7177,MIDW,IL,1920121.7726027397
7178,MIDW,IN,1920121.7726027397
7179,MIDW,IA,1920121.7726027397
7180,MIDW,MI,1920121.7726027397
7181,MIDW,MN,1920121.7726027397
7182,MIDW,OH,1920121.7726027397
7183,MIDW,WI,1920121.7726027397
7184,MIDW,IL,1920121.7726027397
7185,MIDW,IN,1920121.7726027397
7186,MIDW,IA,1920121.7726027397
7187,MIDW,MI,1920121.7726027397
7188,MIDW,MN,1920121.7726027397
7189,MIDW,OH,1920121.7726027397
7190,MIDW,WI,1920121.7726027397
7191,MIDW,IL,1920121.7726027397
7192,MIDW,IN,1920121.7726027397
7193,MIDW,IA,1920121.7726027397
7194,MIDW,MI,1920121.7726027397
7195,MIDW,MN,1920121.7726027397
7196,MIDW,OH,1920121.7726027397
7197,MIDW,WI,1920121.7726027397
7198,MIDW,IL,1920121.7726027397
7199,MIDW,IN,1920121.7726027397
7200,MIDW,IA,1920121.7726027397
7201,MIDW,MI,1920121.7726027397
7202,MIDW,MN,1920121.7726027397
7203,MIDW,OH,1920121.7726027397
7204,MIDW,WI,1920121.7726027397
7205,MIDW,IL,1920121.7726027397
7206,MIDW,IN,1920121.7726027397
7207,MIDW,IA,1920121.7726027397
7208,MIDW,MI,1920121.7726027397
7209,MIDW,MN,1920121.7726027397
7210,MIDW,OH,1920121.7726027397
7211,MIDW,WI,1920121.7726027397
7212,MIDW,IL,1920121.7726027397
7213,MIDW,IN,1920121.7726027397
7214,MIDW,IA,1920121.7726027397
7215,MIDW,MI,1920121.7726027397
7216,MIDW,MN,1920121.7726027397
7217,MIDW,OH,1920121.7726027397
7218,MIDW,WI,1920121.7726027397
7219,MIDW,IL,1920121.7726027397
7220,MIDW,IN,1920121.7726027397
7221,MIDW,IA,1920121.7726027397
7222,MIDW,MI,1920121.7726027397
7223,MIDW,MN,1920121.7726027397
7224,MIDW,OH,1920121.7726027397
7225,MIDW,WI,1920121.7726027397
7226,MIDW,IL,1920121.7726027397
7227,MIDW,IN,1920121.7726027397
7228,MIDW,IA,1920121.7726027397
7229,MIDW,MI,1920121.7726027397
7230,MIDW,MN,1920121.7726027397
7231,MIDW,OH,1920121.7726027397
7232,MIDW,WI,1920121.7726027397
7233,MIDW,IL,1920121.7726027397
7234,MIDW,IN,1920121.7726027397
7235,MIDW,IA,1920121.7726027397
7236,MIDW,MI,1920121.7726027397
7237,MIDW,MN,1920121.7726027397
7238,MIDW,OH,1920121.7726027397
7239,MIDW,WI,1920121.7726027397
7240,MIDW,IL,1920121.7726027397
7241,MIDW,IN,1920121.7726027397
7242,MIDW,IA,1920121.7726027397
7243,MIDW,MI,1920121.7726027397
7244,MIDW,MN,1920121.7726027397
7245,MIDW,OH,1920121.7726027397
7246,MIDW,WI,1920121.7726027397
7247,MIDW,IL,1920121.7726027397
7248,MIDW,IN,1920121.7726027397
7249,MIDW,IA,1920121.7726027397
7250,MIDW,MI,1920121.7726027397
7251,MIDW,MN,1920121.7726027397
7252,MIDW,OH,1920121.7726027397
7253,MIDW,WI,1920121.7726027397
7254,MIDW,IL,1920121.7726027397
7255,MIDW,IN,1920121.7726027397
7256,MIDW,IA,1920121.7726027397
7257,MIDW,MI,1920121.7726027397
7258,MIDW,MN,1920121.7726027397
7259,MIDW,OH,1920121.7726027397
7260,MIDW,WI,1920121.7726027397
7261,MIDW,IL,1920121.7726027397
7262,MIDW,IN,1920121.7726027397
7263,MIDW,IA,1920121.7726027397
7264,MIDW,MI,1920121.7726027397
7265,MIDW,MN,1920121.7726027397
7266,MIDW,OH,1920121.7726027397
7267,MIDW,WI,1920121.7726027397
7268,MIDW,IL,1920121.7726027397
7269,MIDW,IN,1920121.7726027397
7270,MIDW,IA,1920121.7726027397
7271,MIDW,MI,1920121.7726027397
7272,MIDW,MN,1920121.7726027397
7273,MIDW,OH,1920121.7726027397
7274,MIDW,WI,1920121.7726027397
7275,MIDW,IL,1920121.7726027397
7276,MIDW,IN,1920121.7726027397
7277,MIDW,IA,1920121.7726027397
7278,MIDW,MI,1920121.7726027397
7279,MIDW,MN,1920121.7726027397
7280,MIDW,OH,1920121.7726027397
7281,MIDW,WI,1920121.7726027397
7282,MIDW,IL,1920121.7726027397
7283,MIDW,IN,1920121.7726027397
7284,MIDW,IA,1920121.7726027397
7285,MIDW,MI,1920121.7726027397
7286,MIDW,MN,1920121.7726027397
7287,MIDW,OH,1920121.7726027397
7288,MIDW,WI,1920121.7726027397
7289,MIDW,IL,1920121.7726027397
7290,MIDW,IN,1920121.7726027397
7291,MIDW,IA,1920121.7726027397
7292,MIDW,MI,1920121.7726027397
7293,MIDW,MN,1920121.7726027397
7294,MIDW,OH,1920121.7726027397
7295,MIDW,WI,1920121.7726027397
7296,MIDW,IL,1920121.7726027397
7297,MIDW,IN,1920121.7726027397
7298,MIDW,IA,1920121.7726027397
7299,MIDW,MI,1920121.7726027397
7300,MIDW,MN,1920121.7726027397
7301,MIDW,OH,1920121.7726027397
7302,MIDW,WI,1920121.7726027397
7303,MIDW,IL,1920121.7726027397
7304,MIDW,IN,1920121.7726027397
7305,MIDW,IA,1920121.7726027397
7306,MIDW,MI,1920121.7726027397
7307,MIDW,MN,1920121.7726027397
7308,MIDW,OH,1920121.7726027397
7309,MIDW,WI,1920121.7726027397
7310,MIDW,IL,1920121.7726027397
7311,MIDW,IN,1920121.7726027397
7312,MIDW,IA,1920121.7726027397
7313,MIDW,MI,1920121.7726027397
7314,MIDW,MN,1920121.7726027397
7315,MIDW,OH,1920121.7726027397
7316,MIDW,WI,1920121.7726027397
7317,MIDW,IL,1920121.7726027397
7318,MIDW,IN,1920121.7726027397
7319,MIDW,IA,1920121.7726027397
7320,MIDW,MI,1920121.7726027397
7321,MIDW,MN,1920121.7726027397
7322,MIDW,OH,1920121.7726027397
7323,MIDW,WI,1920121.7726027397
7324,MIDW,IL,1920121.7726027397
7325,MIDW,IN,1920121.7726027397
7326,MIDW,IA,1920121.7726027397
7327,MIDW,MI,1920121.7726027397
7328,MIDW,MN,1920121.7726027397
7329,MIDW,OH,1920121.7726027397
7330,MIDW,WI,1920121.7726027397
7331,MIDW,IL,1920121.7726027397
7332,MIDW,IN,1920121.7726027397
7333,MIDW,IA,1920121.7726027397
7334,MIDW,MI,1920121.7726027397
7335,MIDW,MN,1920121.7726027397
7336,MIDW,OH,1920121.7726027397
7337,MIDW,WI,1920121.7726027397
7338,MIDW,IL,1920121.7726027397
7339,MIDW,IN,1920121.7726027397
7340,MIDW,IA,1920121.7726027397
7341,MIDW,MI,1920121.7726027397
7342,MIDW,MN,1920121.7726027397
7343,MIDW,OH,1920121.7726027397
7344,MIDW,WI,1920121.7726027397
7345,MIDW,IL,1920121.7726027397
7346,MIDW,IN,1920121.7726027397
7347,MIDW,IA,1920121.7726027397
7348,MIDW,MI,1920121.7726027397
7349,MIDW,MN,1920121.7726027397
7350,MIDW,OH,1920121.7726027397
7351,MIDW,WI,1920121.7726027397
7352,MIDW,IL,1920121.7726027397
7353,MIDW,IN,1920121.7726027397
7354,MIDW,IA,1920121.7726027397
7355,MIDW,MI,1920121.7726027397
7356,MIDW,MN,1920121.7726027397
7357,MIDW,OH,1920121.7726027397
7358,MIDW,WI,1920121.7726027397
7359,MIDW,IL,1920121.7726027397
7360,MIDW,IN,1920121.7726027397
7361,MIDW,IA,1920121.7726027397
7362,MIDW,MI,1920121.7726027397
7363,MIDW,MN,1920121.7726027397
7364,MIDW,OH,1920121.7726027397
7365,MIDW,WI,1920121.7726027397
7366,MIDW,IL,1920121.7726027397
7367,MIDW,IN,1920121.7726027397
7368,MIDW,IA,1920121.7726027397
7369,MIDW,MI,1920121.7726027397
7370,MIDW,MN,1920121.7726027397
7371,MIDW,OH,1920121.7726027397
7372,MIDW,WI,1920121.7726027397
7373,MIDW,IL,1920121.7726027397
7374,MIDW,IN,1920121.7726027397
7375,MIDW,IA,1920121.7726027397
7376,MIDW,MI,1920121.7726027397
7377,MIDW,MN,1920121.7726027397
7378,MIDW,OH,1920121.7726027397
7379,MIDW,WI,1920121.7726027397
7380,MIDW,IL,1920121.7726027397
7381,MIDW,IN,1920121.7726027397
7382,MIDW,IA,1920121.7726027397
7383,MIDW,MI,1920121.7726027397
7384,MIDW,MN,1920121.7726027397
7385,MIDW,OH,1920121.7726027397
7386,MIDW,WI,1920121.7726027397
7387,MIDW,IL,1920121.7726027397
7388,MIDW,IN,1920121.7726027397
7389,MIDW,IA,1920121.7726027397
7390,MIDW,MI,1920121.7726027397
7391,MIDW,MN,1920121.7726027397
7392,MIDW,OH,1920121.7726027397
7393,MIDW,WI,1920121.7726027397
7394,MIDW,IL,1920121.7726027397
7395,MIDW,IN,1920121.7726027397
7396,MIDW,IA,1920121.7726027397
7397,MIDW,MI,1920121.7726027397
7398,MIDW,MN,1920121.7726027397
7399,MIDW,OH,1920121.7726027397
7400,MIDW,WI,1920121.7726027397
7401,MIDW,IL,1920121.7726027397
7402,MIDW,IN,1920121.7726027397
7403,MIDW,IA,1920121.7726027397
7404,MIDW,MI,1920121.7726027397
7405,MIDW,MN,1920121.7726027397
7406,MIDW,OH,1920121.7726027397
7407,MIDW,WI,1920121.7726027397
7408,MIDW,IL,1920121.7726027397
7409,MIDW,IN,1920121.7726027397
7410,MIDW,IA,1920121.7726027397
7411,MIDW,MI,1920121.7726027397
7412,MIDW,MN,1920121.7726027397
7413,MIDW,OH,1920121.7726027397
7414,MIDW,WI,1920121.7726027397
7415,MIDW,IL,1920121.7726027397
7416,MIDW,IN,1920121.7726027397
7417,MIDW,IA,1920121.7726027397
7418,MIDW,MI,1920121.7726027397
7419,MIDW,MN,1920121.7726027397
7420,MIDW,OH,1920121.7726027397
7421,MIDW,WI,1920121.7726027397
7422,MIDW,IL,1920121.7726027397
7423,MIDW,IN,1920121.7726027397
7424,MIDW,IA,1920121.7726027397
7425,MIDW,MI,1920121.7726027397
7426,MIDW,MN,1920121.7726027397
7427,MIDW,OH,1920121.7726027397
7428,MIDW,WI,1920121.7726027397
7429,MIDW,IL,1920121.7726027397
7430,MIDW,IN,1920121.7726027397
7431,MIDW,IA,1920121.7726027397
7432,MIDW,MI,1920121.7726027397
7433,MIDW,MN,1920121.7726027397
7434,MIDW,OH,1920121.7726027397
7435,MIDW,WI,1920121.7726027397
7436,MIDW,IL,1920121.7726027397
7437,MIDW,IN,1920121.7726027397
7438,MIDW,IA,1920121.7726027397
7439,MIDW,MI,1920121.7726027397
7440,MIDW,MN,1920121.7726027397
7441,MIDW,OH,1920121.7726027397
7442,MIDW,WI,1920121.7726027397
7443,MIDW,IL,1920121.7726027397
7444,MIDW,IN,1920121.7726027397
7445,MIDW,IA,1920121.7726027397
7446,MIDW,MI,1920121.7726027397
7447,MIDW,MN,1920121.7726027397
7448,MIDW,OH,1920121.7726027397
7449,MIDW,WI,1920121.7726027397
7450,MIDW,IL,1920121.7726027397
7451,MIDW,IN,1920121.7726027397
7452,MIDW,IA,1920121.7726027397
7453,MIDW,MI,1920121.7726027397
7454,MIDW,MN,1920121.7726027397
7455,MIDW,OH,1920121.7726027397
7456,MIDW,WI,1920121.7726027397
7457,MIDW,IL,1920121.7726027397
7458,MIDW,IN,1920121.7726027397
7459,MIDW,IA,1920121.7726027397
7460,MIDW,MI,1920121.7726027397
7461,MIDW,MN,1920121.7726027397
7462,MIDW,OH,1920121.7726027397
7463,MIDW,WI,1920121.7726027397
7464,MIDW,IL,1920121.7726027397
7465,MIDW,IN,1920121.7726027397
7466,MIDW,IA,1920121.7726027397
7467,MIDW,MI,1920121.7726027397
7468,MIDW,MN,1920121.7726027397
7469,MIDW,OH,1920121.7726027397
7470,MIDW,WI,1920121.7726027397
7471,MIDW,IL,1920121.7726027397
7472,MIDW,IN,1920121.7726027397
7473,MIDW,IA,1920121.7726027397
7474,MIDW,MI,1920121.7726027397
7475,MIDW,MN,1920121.7726027397
7476,MIDW,OH,1920121.7726027397
7477,MIDW,WI,1920121.7726027397
7478,MIDW,IL,1920121.7726027397
7479,MIDW,IN,1920121.7726027397
7480,MIDW,IA,1920121.7726027397
7481,MIDW,MI,1920121.7726027397
7482,MIDW,MN,1920121.7726027397
7483,MIDW,OH,1920121.7726027397
7484,MIDW,WI,1920121.7726027397
7485,MIDW,IL,1920121.7726027397
7486,MIDW,IN,1920121.7726027397
7487,MIDW,IA,1920121.7726027397
7488,MIDW,MI,1920121.7726027397
7489,MIDW,MN,1920121.7726027397
7490,MIDW,OH,1920121.7726027397
7491,MIDW,WI,1920121.7726027397
7492,MIDW,IL,1920121.7726027397
7493,MIDW,IN,1920121.7726027397
7494,MIDW,IA,1920121.7726027397
7495,MIDW,MI,1920121.7726027397
7496,MIDW,MN,1920121.7726027397
7497,MIDW,OH,1920121.7726027397
7498,MIDW,WI,1920121.7726027397
7499,MIDW,IL,1920121.7726027397
7500,MIDW,IN,1920121.7726027397
7501,MIDW,IA,1920121.7726027397
7502,MIDW,MI,1920121.7726027397
7503,MIDW,MN,1920121.7726027397
7504,MIDW,OH,1920121.7726027397
7505,MIDW,WI,1920121.7726027397
7506,MIDW,IL,1920121.7726027397
7507,MIDW,IN,1920121.7726027397
7508,MIDW,IA,1920121.7726027397
7509,MIDW,MI,1920121.7726027397
7510,MIDW,MN,1920121.7726027397
7511,MIDW,OH,1920121.7726027397
7512,MIDW,WI,1920121.7726027397
7513,MIDW,IL,1920121.7726027397
7514,MIDW,IN,1920121.7726027397
7515,MIDW,IA,1920121.7726027397
7516,MIDW,MI,1920121.7726027397
7517,MIDW,MN,1920121.7726027397
7518,MIDW,OH,1920121.7726027397
7519,MIDW,WI,1920121.7726027397
7520,MIDW,IL,1920121.7726027397
7521,MIDW,IN,1920121.7726027397
7522,MIDW,IA,1920121.7726027397
7523,MIDW,MI,1920121.7726027397
7524,MIDW,MN,1920121.7726027397
7525,MIDW,OH,1920121.7726027397
7526,MIDW,WI,1920121.7726027397
7527,MIDW,IL,1920121.7726027397
7528,MIDW,IN,1920121.7726027397
7529,MIDW,IA,1920121.7726027397
7530,MIDW,MI,1920121.7726027397
7531,MIDW,MN,1920121.7726027397
7532,MIDW,OH,1920121.7726027397
7533,MIDW,WI,1920121.7726027397
7534,MIDW,IL,1920121.7726027397
7535,MIDW,IN,1920121.7726027397
7536,MIDW,IA,1920121.7726027397
7537,MIDW,MI,1920121.7726027397
7538,MIDW,MN,1920121.7726027397
7539,MIDW,OH,1920121.7726027397
7540,MIDW,WI,1920121.7726027397
7541,MIDW,IL,1920121.7726027397
7542,MIDW,IN,1920121.7726027397
7543,MIDW,IA,1920121.7726027397
7544,MIDW,MI,1920121.7726027397
7545,MIDW,MN,1920121.7726027397
7546,MIDW,OH,1920121.7726027397
7547,MIDW,WI,1920121.7726027397
7548,MIDW,IL,1920121.7726027397
7549,MIDW,IN,1920121.7726027397
7550,MIDW,IA,1920121.7726027397
7551,MIDW,MI,1920121.7726027397
7552,MIDW,MN,1920121.7726027397
7553,MIDW,OH,1920121.7726027397
7554,MIDW,WI,1920121.7726027397
7555,MIDW,IL,1920121.7726027397
7556,MIDW,IN,1920121.7726027397
7557,MIDW,IA,1920121.7726027397
7558,MIDW,MI,1920121.7726027397
7559,MIDW,MN,1920121.7726027397
7560,MIDW,OH,1920121.7726027397
7561,MIDW,WI,1920121.7726027397
7562,MIDW,IL,1920121.7726027397
7563,MIDW,IN,1920121.7726027397
7564,MIDW,IA,1920121.7726027397
7565,MIDW,MI,1920121.7726027397
7566,MIDW,MN,1920121.7726027397
7567,MIDW,OH,1920121.7726027397
7568,MIDW,WI,1920121.7726027397
7569,MIDW,IL,1920121.7726027397
7570,MIDW,IN,1920121.7726027397
7571,MIDW,IA,1920121.7726027397
7572,MIDW,MI,1920121.7726027397
7573,MIDW,MN,1920121.7726027397
7574,MIDW,OH,1920121.7726027397
7575,MIDW,WI,1920121.7726027397
7576,MIDW,IL,1920121.7726027397
7577,MIDW,IN,1920121.7726027397
7578,MIDW,IA,1920121.7726027397
7579,MIDW,MI,1920121.7726027397
7580,MIDW,MN,1920121.7726027397
7581,MIDW,OH,1920121.7726027397
7582,MIDW,WI,1920121.7726027397
7583,MIDW,IL,1920121.7726027397
7584,MIDW,IN,1920121.7726027397
7585,MIDW,IA,1920121.7726027397
7586,MIDW,MI,1920121.7726027397
7587,MIDW,MN,1920121.7726027397
7588,MIDW,OH,1920121.7726027397
7589,MIDW,WI,1920121.7726027397
7590,MIDW,IL,1920121.7726027397
7591,MIDW,IN,1920121.7726027397
7592,MIDW,IA,1920121.7726027397
7593,MIDW,MI,1920121.7726027397
7594,MIDW,MN,1920121.7726027397
7595,MIDW,OH,1920121.7726027397
7596,MIDW,WI,1920121.7726027397
7597,MIDW,IL,1920121.7726027397
7598,MIDW,IN,1920121.7726027397
7599,MIDW,IA,1920121.7726027397
7600,MIDW,MI,1920121.7726027397
7601,MIDW,MN,1920121.7726027397
7602,MIDW,OH,1920121.7726027397
7603,MIDW,WI,1920121.7726027397
7604,MIDW,IL,1920121.7726027397
7605,MIDW,IN,1920121.7726027397
7606,MIDW,IA,1920121.7726027397
7607,MIDW,MI,1920121.7726027397
7608,MIDW,MN,1920121.7726027397
7609,MIDW,OH,1920121.7726027397
7610,MIDW,WI,1920121.7726027397
7611,MIDW,IL,1920121.7726027397
7612,MIDW,IN,1920121.7726027397
7613,MIDW,IA,1920121.7726027397
7614,MIDW,MI,1920121.7726027397
7615,MIDW,MN,1920121.7726027397
7616,MIDW,OH,1920121.7726027397
7617,MIDW,WI,1920121.7726027397
7618,MIDW,IL,1920121.7726027397
7619,MIDW,IN,1920121.7726027397
7620,MIDW,IA,1920121.7726027397
7621,MIDW,MI,1920121.7726027397
7622,MIDW,MN,1920121.7726027397
7623,MIDW,OH,1920121.7726027397
7624,MIDW,WI,1920121.7726027397
7625,MIDW,IL,1920121.7726027397
7626,MIDW,IN,1920121.7726027397
7627,MIDW,IA,1920121.7726027397
7628,MIDW,MI,1920121.7726027397
7629,MIDW,MN,1920121.7726027397
7630,MIDW,OH,1920121.7726027397
7631,MIDW,WI,1920121.7726027397
7632,MIDW,IL,1920121.7726027397
7633,MIDW,IN,1920121.7726027397
7634,MIDW,IA,1920121.7726027397
7635,MIDW,MI,1920121.7726027397
7636,MIDW,MN,1920121.7726027397
7637,MIDW,OH,1920121.7726027397
7638,MIDW,WI,1920121.7726027397
7639,MIDW,IL,1920121.7726027397
7640,MIDW,IN,1920121.7726027397
7641,MIDW,IA,1920121.7726027397
7642,MIDW,MI,1920121.7726027397
7643,MIDW,MN,1920121.7726027397
7644,MIDW,OH,1920121.7726027397
7645,MIDW,WI,1920121.7726027397
7646,MIDW,IL,1920121.7726027397
7647,MIDW,IN,1920121.7726027397
7648,MIDW,IA,1920121.7726027397
7649,MIDW,MI,1920121.7726027397
7650,MIDW,MN,1920121.7726027397
7651,MIDW,OH,1920121.7726027397
7652,MIDW,WI,1920121.7726027397
7653,MIDW,IL,1920121.7726027397
7654,MIDW,IN,1920121.7726027397
7655,MIDW,IA,1920121.7726027397
7656,MIDW,MI,1920121.7726027397
7657,MIDW,MN,1920121.7726027397
7658,MIDW,OH,1920121.7726027397
7659,MIDW,WI,1920121.7726027397
7660,MIDW,IL,1920121.7726027397
7661,MIDW,IN,1920121.7726027397
7662,MIDW,IA,1920121.7726027397
7663,MIDW,MI,1920121.7726027397
7664,MIDW,MN,1920121.7726027397
7665,MIDW,OH,1920121.7726027397
7666,MIDW,WI,1920121.7726027397
7667,MIDW,IL,1920121.7726027397
7668,MIDW,IN,1920121.7726027397
7669,MIDW,IA,1920121.7726027397
7670,MIDW,MI,1920121.7726027397
7671,MIDW,MN,1920121.7726027397
7672,MIDW,OH,1920121.7726027397
7673,MIDW,WI,1920121.7726027397
7674,MIDW,IL,1920121.7726027397
7675,MIDW,IN,1920121.7726027397
7676,MIDW,IA,1920121.7726027397
7677,MIDW,MI,1920121.7726027397
7678,MIDW,MN,1920121.7726027397
7679,MIDW,OH,1920121.7726027397
7680,MIDW,WI,1920121.7726027397
7681,MIDW,IL,1920121.7726027397
7682,MIDW,IN,1920121.7726027397
7683,MIDW,IA,1920121.7726027397
7684,MIDW,MI,1920121.7726027397
7685,MIDW,MN,1920121.7726027397
7686,MIDW,OH,1920121.7726027397
7687,MIDW,WI,1920121.7726027397
7688,MIDW,IL,1920121.7726027397
7689,MIDW,IN,1920121.7726027397
7690,MIDW,IA,1920121.7726027397
7691,MIDW,MI,1920121.7726027397
7692,MIDW,MN,1920121.7726027397
7693,MIDW,OH,1920121.7726027397
7694,MIDW,WI,1920121.7726027397
7695,MIDW,IL,1920121.7726027397
7696,MIDW,IN,1920121.7726027397
7697,MIDW,IA,1920121.7726027397
7698,MIDW,MI,1920121.7726027397
7699,MIDW,MN,1920121.7726027397
7700,MIDW,OH,1920121.7726027397
7701,MIDW,WI,1920121.7726027397
7702,MIDW,IL,1920121.7726027397
7703,MIDW,IN,1920121.7726027397
7704,MIDW,IA,1920121.7726027397
7705,MIDW,MI,1920121.7726027397
7706,MIDW,MN,1920121.7726027397
7707,MIDW,OH,1920121.7726027397
7708,MIDW,WI,1920121.7726027397
7709,MIDW,IL,1920121.7726027397
7710,MIDW,IN,1920121.7726027397
7711,MIDW,IA,1920121.7726027397
7712,MIDW,MI,1920121.7726027397
7713,MIDW,MN,1920121.7726027397
7714,MIDW,OH,1920121.7726027397
7715,MIDW,WI,1920121.7726027397
7716,MIDW,IL,1920121.7726027397
7717,MIDW,IN,1920121.7726027397
7718,MIDW,IA,1920121.7726027397
7719,MIDW,MI,1920121.7726027397
7720,MIDW,MN,1920121.7726027397
7721,MIDW,OH,1920121.7726027397
7722,MIDW,WI,1920121.7726027397
7723,MIDW,IL,1920121.7726027397
7724,MIDW,IN,1920121.7726027397
7725,MIDW,IA,1920121.7726027397
7726,MIDW,MI,1920121.7726027397
7727,MIDW,MN,1920121.7726027397
7728,MIDW,OH,1920121.7726027397
7729,MIDW,WI,1920121.7726027397
7730,MIDW,IL,1920121.7726027397
7731,MIDW,IN,1920121.7726027397
7732,MIDW,IA,1920121.7726027397
7733,MIDW,MI,1920121.7726027397
7734,MIDW,MN,1920121.7726027397
7735,MIDW,OH,1920121.7726027397
7736,MIDW,WI,1920121.7726027397
7737,MIDW,IL,1920121.7726027397
7738,MIDW,IN,1920121.7726027397
7739,MIDW,IA,1920121.7726027397
7740,MIDW,MI,1920121.7726027397
7741,MIDW,MN,1920121.7726027397
7742,MIDW,OH,1920121.7726027397
7743,MIDW,WI,1920121.7726027397
7744,MIDW,IL,1920121.7726027397
7745,MIDW,IN,1920121.7726027397
7746,MIDW,IA,1920121.7726027397
7747,MIDW,MI,1920121.7726027397
7748,MIDW,MN,1920121.7726027397
7749,MIDW,OH,1920121.7726027397
7750,MIDW,WI,1920121.7726027397
7751,MIDW,IL,1920121.7726027397
7752,MIDW,IN,1920121.7726027397
7753,MIDW,IA,1920121.7726027397
7754,MIDW,MI,1920121.7726027397
7755,MIDW,MN,1920121.7726027397
7756,MIDW,OH,1920121.7726027397
7757,MIDW,WI,1920121.7726027397
7758,MIDW,IL,1920121.7726027397
7759,MIDW,IN,1920121.7726027397
7760,MIDW,IA,1920121.7726027397
7761,MIDW,MI,1920121.7726027397
7762,MIDW,MN,1920121.7726027397
7763,MIDW,OH,1920121.7726027397
7764,MIDW,WI,1920121.7726027397
7765,MIDW,IL,1920121.7726027397
7766,MIDW,IN,1920121.7726027397
7767,MIDW,IA,1920121.7726027397
7768,MIDW,MI,1920121.7726027397
7769,MIDW,MN,1920121.7726027397
